StreetAddress,CityZip,State
2 Steensland Place,Guilderland Center_12085,NY
1 Pierstorff Terrace,Glenmont_12077,NY
93627 Hintze Point,Cohoes_12047,NY
1 Trailsway Place,Newtonville_12128,NY
923 Brentwood Alley,Albany_12227,NY
45937 Merchant Place,Albany_12204,NY
4 Carberry Hill,Albany_12220,NY
039 Del Mar Court,Feura Bush_12067,NY
4 Mandrake Avenue,Albany_12208,NY
336 Sloan Park,Albany_12224,NY
7 Johnson Court,Albany_12205,NY
180 Nova Plaza,Siena_12211,NY
5578 Briar Crest Avenue,Watervliet_12189,NY
45249 Hudson Park,Albany_12260,NY
3 Miller Parkway,Troy_12183,NY
33199 Esker Street,Albany_12260,NY
31374 West Hill,Clarksville_12041,NY
797 Gerald Avenue,Colonie_12205,NY
0963 Oak Valley Street,Rensselaerville_12147,NY
6 Messerschmidt Pass,Albany_12209,NY
9949 Lerdahl Junction,Glenmont_12077,NY
521 Troy Trail,Newtonville_12128,NY
07 Dottie Drive,Albany_12210,NY
415 Mccormick Street,Loudonville_12211,NY
490 Banding Center,Roessleville_12205,NY
48950 Lawn Crossing,Feura Bush_12067,NY
269 Judy Parkway,Albany_12209,NY
5471 Debra Way,Albany_12225,NY
63582 Rieder Lane,Albany_12210,NY
28 Summerview Place,Guilderland_12084,NY
09 Sycamore Pass,Glenmont_12077,NY
55688 Hudson Street,Altamont_12009,NY
554 Upham Crossing,Albany_12207,NY
158 Northridge Trail,Latham_12128,NY
700 Montana Lane,Ravena_12143,NY
12 Hollow Ridge Road,Siena_12211,NY
4592 La Follette Park,Altamont_12009,NY
5977 Mallard Street,Menands_12204,NY
04998 Orin Point,Albany_12205,NY
4 Meadow Ridge Lane,Green Island_12183,NY
54732 Myrtle Center,Newtonville_12110,NY
384 Crownhardt Lane,Alcove_12007,NY
1134 Manley Way,Medusa_12120,NY
5474 Buhler Plaza,Ravena_12143,NY
67322 Northland Way,Green Island_12183,NY
0 Jenna Trail,Albany_12260,NY
4553 Kennedy Way,South Bethlehem_12161,NY
74 Mandrake Junction,East Berne_12059,NY
7 Chive Parkway,Albany_12202,NY
99 Browning Junction,Siena_12211,NY
17268 Mesta Point,Knox_12107,NY
4 Golf Point,Cohoes_12047,NY
10462 Porter Parkway,Preston Hollow_12469,NY
99616 Schurz Alley,Guilderland Center_12085,NY
55004 Columbus Parkway,Loudonville_12211,NY
94 Golf View Park,Latham_12128,NY
717 Prairieview Avenue,Troy_12183,NY
5145 Elmside Hill,Cohoes_12047,NY
214 Mayer Way,Albany_12209,NY
720 Ridgeway Street,Albany_12209,NY
05 Bultman Street,Albany_12210,NY
4 Utah Way,Loudonville_12211,NY
266 Chinook Way,Green Island_12183,NY
231 Laurel Trail,Mckownville_12203,NY
99 Ilene Park,Troy_12183,NY
1 Texas Avenue,Albany_12224,NY
5 Eagle Crest Place,Albany_12247,NY
30022 Pankratz Alley,Loudonville_12211,NY
44392 Coolidge Court,East Berne_12059,NY
0 Bartelt Court,Albany_12226,NY
3 Arkansas Road,Albany_12209,NY
938 Drewry Drive,Albany_12220,NY
6 Iowa Terrace,Berne_12023,NY
2 Prentice Street,Guilderland_12084,NY
37 Forest Avenue,Albany_12223,NY
6176 Forest Pass,Coeymans Hollow_12046,NY
58 Jenifer Way,Glenmont_12077,NY
9256 Birchwood Junction,Albany_12201,NY
6099 Morningstar Drive,Albany_12220,NY
61 Grayhawk Drive,Albany_12202,NY
53 Sutherland Junction,Albany_12208,NY
6 Golf Lane,Dormansville_12055,NY
110 Veith Hill,Altamont_12009,NY
2960 Lyons Lane,Newtonville_12110,NY
4425 Colorado Place,Green Island_12183,NY
268 Algoma Junction,Medusa_12120,NY
4 Sugar Street,Albany_12208,NY
978 Leroy Parkway,Slingerlands_12159,NY
36080 Dennis Point,Menands_12204,NY
8227 Leroy Parkway,Glenmont_12077,NY
20152 Utah Avenue,Albany_12205,NY
28 Johnson Hill,Mckownville_12203,NY
0321 Huxley Terrace,Albany_12225,NY
57462 Cherokee Place,Watervliet_12189,NY
1080 Ilene Road,Loudonville_12211,NY
9124 Straubel Alley,Albany_12208,NY
42247 Morningstar Parkway,Roessleville_12205,NY
37 Commercial Junction,Mckownville_12203,NY
217 Grasskamp Circle,Alcove_12007,NY
17 Dayton Lane,Albany_12220,NY
3 Barnett Plaza,Latham_12110,NY
3169 Vera Circle,Clarksville_12041,NY
40574 Meadow Valley Avenue,Albany_12211,NY
33931 Main Lane,Voorheesville_12186,NY
9808 Stone Corner Trail,Latham_12128,NY
4 Swallow Crossing,Colonie_12205,NY
2156 Bartillon Court,Guilderland Center_12085,NY
068 Pawling Way,Rensselaerville_12147,NY
683 Fordem Point,Altamont_12009,NY
045 Prairie Rose Center,Troy_12183,NY
7199 Vera Way,Clarksville_12041,NY
0 Anzinger Street,Feura Bush_12067,NY
60664 Blackbird Parkway,Glenmont_12077,NY
5932 Moulton Way,Dormansville_12055,NY
58 Hanover Point,Feura Bush_12067,NY
0 Dayton Trail,Siena_12211,NY
7 Sage Park,Albany_12204,NY
19 Buena Vista Pass,Albany_12209,NY
0 Delaware Terrace,Menands_12204,NY
8 Westridge Pass,Feura Bush_12067,NY
380 Eliot Court,Glenmont_12077,NY
49 Prentice Road,Rensselaerville_12147,NY
911 Linden Circle,Albany_12220,NY
89 Sutherland Avenue,Guilderland Center_12085,NY
4 Bluestem Hill,Siena_12211,NY
05570 Garrison Terrace,Albany_12212,NY
9298 Everett Circle,Green Island_12183,NY
6790 Merry Road,Menands_12204,NY
87 Quincy Road,Voorheesville_12186,NY
83067 Kings Junction,Guilderland Center_12085,NY
11 Mitchell Point,Rensselaerville_12147,NY
8810 Magdeline Terrace,Albany_12207,NY
10461 Sheridan Court,Albany_12206,NY
9949 Columbus Drive,Newtonville_12110,NY
9 Lindbergh Street,Albany_12212,NY
560 Del Sol Park,Preston Hollow_12469,NY
2 Continental Plaza,Latham_12128,NY
4 Buell Park,Guilderland Center_12085,NY
64630 Northland Plaza,Dormansville_12055,NY
06262 Dwight Center,Selkirk_12158,NY
268 Dunning Street,Albany_12202,NY
02 Lakewood Gardens Point,Albany_12247,NY
22508 Eagle Crest Road,Clarksville_12041,NY
53660 Waubesa Street,Albany_12203,NY
1282 Sullivan Junction,Latham_12128,NY
08208 Mallory Pass,Albany_12223,NY
16 Mendota Park,Albany_12227,NY
154 Debra Park,Voorheesville_12186,NY
438 Laurel Court,Albany_12247,NY
8514 Rigney Trail,Colonie_12205,NY
93 Badeau Circle,Albany_12223,NY
50 Susan Center,Medusa_12120,NY
21290 Meadow Valley Avenue,Albany_12223,NY
7 Summer Ridge Street,Albany_12203,NY
072 Anzinger Point,Albany_12208,NY
9331 Elgar Road,Albany_12247,NY
6 Steensland Lane,Altamont_12009,NY
121 Service Pass,Ravena_12143,NY
80553 Dwight Crossing,Albany_12209,NY
96 Helena Center,Albany_12205,NY
16215 Bartelt Trail,Preston Hollow_12469,NY
825 Holmberg Point,Preston Hollow_12469,NY
99165 Homewood Drive,Selkirk_12158,NY
07 Holmberg Road,Albany_12202,NY
164 Maple Wood Drive,Albany_12225,NY
794 Elgar Hill,Latham_12128,NY
09 Swallow Lane,Ravena_12143,NY
42779 Calypso Pass,Latham_12110,NY
56831 Commercial Circle,Preston Hollow_12469,NY
543 Rigney Plaza,Albany_12225,NY
474 Goodland Hill,Ravena_12143,NY
4369 Nelson Way,Albany_12247,NY
379 Oak Valley Crossing,Guilderland Center_12085,NY
51866 Dryden Place,Albany_12209,NY
82 Carberry Hill,Guilderland Center_12085,NY
43 Darwin Avenue,Knox_12107,NY
4945 Cascade Alley,Alcove_12007,NY
24851 Arapahoe Park,Watervliet_12189,NY
43 Walton Hill,Albany_12203,NY
194 Duke Place,Albany_12212,NY
5 Caliangt Parkway,Albany_12205,NY
22 Talisman Way,Latham_12110,NY
750 Vahlen Terrace,Feura Bush_12067,NY
583 Mccormick Hill,Clarksville_12041,NY
72042 Katie Hill,Green Island_12183,NY
36310 Longview Court,Albany_12208,NY
7883 Spaight Terrace,Guilderland Center_12085,NY
61 Lindbergh Park,Green Island_12183,NY
09612 Russell Drive,Albany_12211,NY
3 Rowland Parkway,Coeymans Hollow_12046,NY
9504 5th Parkway,Mckownville_12203,NY
45315 Hanson Place,Knox_12107,NY
626 7th Park,Albany_12204,NY
6911 Norway Maple Hill,Guilderland_12084,NY
5 Blackbird Lane,Cohoes_12047,NY
67 Ronald Regan Park,Ravena_12143,NY
23389 Dixon Parkway,Albany_12201,NY
832 Hollow Ridge Lane,Albany_12203,NY
2 Dwight Hill,Cohoes_12047,NY
3 Merrick Parkway,Albany_12223,NY
715 Pine View Plaza,Ravena_12143,NY
90 Clemons Point,Coeymans_12045,NY
89601 Brickson Park Avenue,Voorheesville_12186,NY
77226 Green Place,Albany_12206,NY
32675 Gina Point,Albany_12209,NY
6167 Mariners Cove Plaza,Mckownville_12203,NY
32783 Union Pass,Feura Bush_12067,NY
89 Mandrake Drive,Cohoes_12047,NY
29 Truax Park,Mckownville_12203,NY
8 Roxbury Avenue,Ravena_12143,NY
524 Rockefeller Place,Delmar_12054,NY
21455 Spohn Park,Dormansville_12055,NY
60 Stephen Crossing,Colonie_12205,NY
3 Raven Street,Latham_12128,NY
07 Pond Drive,Albany_12211,NY
4446 Kensington Place,Coeymans_12045,NY
85824 Northfield Hill,Watervliet_12189,NY
498 Homewood Hill,Albany_12220,NY
4550 Onsgard Street,Albany_12224,NY
153 Arizona Road,Latham_12128,NY
984 4th Trail,Guilderland_12084,NY
3312 Talmadge Pass,Guilderland Center_12085,NY
0 Warbler Parkway,Albany_12204,NY
483 Springs Center,Albany_12208,NY
523 Merchant Lane,Albany_12204,NY
87228 Cascade Road,Rensselaerville_12147,NY
71 Gale Way,Albany_12204,NY
94223 Carpenter Center,Delmar_12054,NY
9 8th Place,Selkirk_12158,NY
94 Farragut Road,Roessleville_12205,NY
4377 Barby Crossing,Albany_12209,NY
95041 Morning Road,Guilderland Center_12085,NY
08447 Browning Parkway,Albany_12203,NY
81399 Hallows Circle,Siena_12211,NY
659 Northwestern Circle,Albany_12224,NY
893 Manitowish Plaza,Mckownville_12203,NY
7284 Dakota Road,Albany_12211,NY
5712 Rutledge Crossing,Albany_12212,NY
2170 Tennyson Avenue,Alcove_12007,NY
3871 Kensington Point,Albany_12220,NY
73 Anhalt Center,Albany_12224,NY
4 Rowland Terrace,South Bethlehem_12161,NY
58 Dawn Trail,Latham_12128,NY
594 Rusk Junction,Albany_12211,NY
578 Sunnyside Lane,South Bethlehem_12161,NY
83012 Crest Line Drive,Albany_12224,NY
26 Chinook Way,Guilderland_12084,NY
393 Lighthouse Bay Circle,Latham_12128,NY
2 Transport Parkway,Albany_12225,NY
7526 Sunbrook Lane,Preston Hollow_12469,NY
6987 Bashford Point,East Berne_12059,NY
387 Welch Parkway,Guilderland_12084,NY
1471 Pepper Wood Crossing,Guilderland Center_12085,NY
9 Dorton Way,Slingerlands_12159,NY
81 Grasskamp Park,Newtonville_12128,NY
30327 Hauk Center,Colonie_12205,NY
72 Schiller Road,Delmar_12054,NY
3 Bashford Court,Albany_12204,NY
15050 Ilene Lane,Selkirk_12158,NY
46227 Ruskin Place,South Bethlehem_12161,NY
74 Monica Pass,Siena_12211,NY
125 Larry Street,Berne_12023,NY
83 Westridge Pass,Preston Hollow_12469,NY
31 Waxwing Drive,Watervliet_12189,NY
02 Scofield Drive,Preston Hollow_12469,NY
34 East Pass,Newtonville_12110,NY
4 Maple Point,Watervliet_12189,NY
2 Center Place,Albany_12203,NY
708 Bunting Trail,Albany_12226,NY
68 Haas Junction,Newtonville_12128,NY
6333 Vera Avenue,Roessleville_12205,NY
736 Cordelia Plaza,Newtonville_12110,NY
085 Jenifer Street,Menands_12204,NY
52419 Buell Drive,Albany_12204,NY
92 Lighthouse Bay Road,Slingerlands_12159,NY
7 Park Meadow Parkway,Albany_12206,NY
53 Sheridan Avenue,Glenmont_12077,NY
12827 Bartillon Circle,Albany_12260,NY
3500 Goodland Park,Glenmont_12077,NY
50040 Boyd Road,Slingerlands_12159,NY
5 Ruskin Hill,Albany_12212,NY
26 Nobel Alley,Newtonville_12110,NY
5221 Green Ridge Junction,Loudonville_12211,NY
8 North Drive,Berne_12023,NY
244 Miller Crossing,Latham_12110,NY
07 Old Shore Pass,Ravena_12143,NY
4 Clemons Crossing,Rensselaerville_12147,NY
292 Jay Alley,Albany_12208,NY
44607 Harbort Street,Menands_12204,NY
6610 Stone Corner Terrace,Albany_12201,NY
91 Hoard Center,Guilderland_12084,NY
1064 Pepper Wood Point,Preston Hollow_12469,NY
3393 Crescent Oaks Hill,Albany_12220,NY
46413 Morrow Road,Albany_12205,NY
557 Lerdahl Place,Guilderland Center_12085,NY
876 Jenna Road,Albany_12220,NY
63020 Summerview Park,Alcove_12007,NY
05 Hovde Park,Albany_12209,NY
2 Muir Crossing,Albany_12225,NY
0 Ludington Park,Guilderland Center_12085,NY
32 Maple Road,Coeymans Hollow_12046,NY
67495 Ilene Crossing,Albany_12207,NY
0378 Eagan Pass,Selkirk_12158,NY
06811 Melby Point,Albany_12211,NY
10106 Merry Way,Rensselaerville_12147,NY
7514 Elgar Point,Berne_12023,NY
661 Ridgeway Avenue,Roessleville_12205,NY
085 Acker Avenue,Green Island_12183,NY
0 Oakridge Drive,Cohoes_12047,NY
621 Hayes Alley,Mckownville_12203,NY
685 Fremont Lane,Albany_12208,NY
9 Fisk Court,Albany_12227,NY
4 Old Gate Place,Ravena_12143,NY
833 Schiller Place,Slingerlands_12159,NY
5525 Lotheville Trail,Glenmont_12077,NY
4917 High Crossing Junction,Berne_12023,NY
5288 Glendale Lane,Clarksville_12041,NY
77 Towne Crossing,Albany_12209,NY
0 Mockingbird Alley,Albany_12201,NY
59 Boyd Center,Glenmont_12077,NY
801 Cardinal Parkway,Albany_12223,NY
15 Moose Trail,Albany_12224,NY
66 Cascade Pass,Medusa_12120,NY
274 Forest Run Terrace,South Bethlehem_12161,NY
2323 Sachs Center,Clarksville_12041,NY
13495 Upham Park,Albany_12210,NY
3 Independence Terrace,Ravena_12143,NY
68355 Eastlawn Trail,Albany_12204,NY
71 Center Way,Colonie_12205,NY
715 Sycamore Junction,Watervliet_12189,NY
7 Messerschmidt Circle,Albany_12201,NY
185 Northfield Center,East Berne_12059,NY
6479 Hermina Parkway,Mckownville_12203,NY
6072 Roxbury Avenue,Latham_12128,NY
095 Sutteridge Place,Coeymans Hollow_12046,NY
9254 Pearson Crossing,Albany_12203,NY
185 Starling Plaza,Albany_12260,NY
2892 Charing Cross Crossing,Green Island_12183,NY
09 Sachs Hill,Watervliet_12189,NY
67717 Fair Oaks Center,Menands_12204,NY
938 Grayhawk Hill,Albany_12212,NY
3 Waxwing Parkway,Albany_12206,NY
0454 Springview Road,Albany_12223,NY
4 Anzinger Avenue,Albany_12203,NY
4 Bowman Circle,Albany_12227,NY
4204 Victoria Avenue,Preston Hollow_12469,NY
06 Eagle Crest Court,Watervliet_12189,NY
69 Loftsgordon Avenue,Ravena_12143,NY
93 Evergreen Alley,Menands_12204,NY
310 Morningstar Avenue,Guilderland_12084,NY
390 Eggendart Court,Coeymans Hollow_12046,NY
36952 Waywood Hill,Cohoes_12047,NY
755 Hallows Court,Albany_12205,NY
4377 Huxley Point,Albany_12211,NY
84 Sunbrook Pass,Green Island_12183,NY
18450 7th Terrace,Siena_12211,NY
820 Pond Road,Newtonville_12110,NY
10054 Dayton Way,Newtonville_12128,NY
03092 Meadow Valley Trail,Alcove_12007,NY
58920 Butterfield Center,Albany_12208,NY
448 Monterey Crossing,Albany_12211,NY
9324 Marquette Plaza,Selkirk_12158,NY
46 Kipling Park,Delmar_12054,NY
5 Talisman Parkway,Albany_12224,NY
86 Monica Road,Delmar_12054,NY
1 Dakota Parkway,Cohoes_12047,NY
17815 Quincy Pass,Guilderland_12084,NY
98 Sugar Alley,Albany_12208,NY
2391 Clove Terrace,Albany_12212,NY
79596 Hagan Terrace,Latham_12128,NY
71115 Mallory Plaza,Slingerlands_12159,NY
0 Prairieview Junction,Albany_12208,NY
65 Grim Lane,Albany_12211,NY
185 Gale Center,Coeymans Hollow_12046,NY
7675 Killdeer Lane,Newtonville_12128,NY
324 Erie Crossing,South Bethlehem_12161,NY
0071 Mockingbird Terrace,Albany_12202,NY
630 Johnson Avenue,Albany_12203,NY
49 Packers Drive,Colonie_12205,NY
41841 Jackson Center,Selkirk_12158,NY
220 Vernon Street,Latham_12128,NY
24 Union Crossing,Rensselaerville_12147,NY
5 Kinsman Court,Latham_12110,NY
44671 Scott Court,Albany_12226,NY
2 Northfield Park,Menands_12204,NY
5 Erie Hill,Ravena_12143,NY
8 Farmco Alley,Loudonville_12211,NY
4100 Sage Pass,Latham_12110,NY
1843 Daystar Park,Newtonville_12110,NY
1390 Drewry Terrace,Watervliet_12189,NY
4580 Homewood Hill,Albany_12225,NY
48236 Russell Center,Albany_12247,NY
75 Buena Vista Street,Loudonville_12211,NY
8 Crest Line Pass,Coeymans_12045,NY
5 Dakota Lane,Knox_12107,NY
39369 Memorial Avenue,Albany_12207,NY
973 Cordelia Way,Berne_12023,NY
11926 Warbler Place,Albany_12208,NY
37978 Montana Junction,Albany_12205,NY
24806 Holy Cross Crossing,Albany_12212,NY
483 Monica Drive,Troy_12183,NY
228 Esch Plaza,Watervliet_12189,NY
2155 Graceland Parkway,Medusa_12120,NY
14 International Place,Altamont_12009,NY
1 Hintze Terrace,Newtonville_12110,NY
22 Mitchell Trail,Siena_12211,NY
8 Troy Terrace,Feura Bush_12067,NY
1 Johnson Street,Watervliet_12189,NY
87 Fulton Plaza,Albany_12201,NY
1 Scofield Court,Albany_12207,NY
15781 Calypso Park,East Berne_12059,NY
41 Shasta Crossing,Albany_12206,NY
76 American Ash Center,Menands_12204,NY
1 Di Loreto Point,South Bethlehem_12161,NY
73831 Glendale Street,Guilderland Center_12085,NY
8111 Service Drive,Altamont_12009,NY
085 Nobel Alley,Albany_12225,NY
7 Mcbride Point,Mckownville_12203,NY
13 Meadow Vale Trail,Albany_12211,NY
817 Dorton Lane,Newtonville_12128,NY
6191 Welch Place,Preston Hollow_12469,NY
1260 Onsgard Parkway,East Berne_12059,NY
637 Monument Terrace,Guilderland_12084,NY
4 Scoville Pass,Roessleville_12205,NY
17 Paget Street,Clarksville_12041,NY
137 Forster Place,Loudonville_12211,NY
5454 Old Gate Court,Medusa_12120,NY
52408 Monica Park,Roessleville_12205,NY
2790 Maywood Lane,Menands_12204,NY
55455 Anhalt Alley,Berne_12023,NY
23331 Manley Pass,Albany_12203,NY
506 New Castle Place,Knox_12107,NY
11758 Atwood Junction,Albany_12209,NY
1 Pennsylvania Place,Cohoes_12047,NY
9283 Eggendart Street,Albany_12208,NY
5 Portage Avenue,South Bethlehem_12161,NY
435 Meadow Ridge Road,Slingerlands_12159,NY
57492 Talmadge Trail,Ravena_12143,NY
4 Hanson Court,Albany_12220,NY
58825 Dayton Plaza,Knox_12107,NY
785 Westport Court,Rensselaerville_12147,NY
9 Green Center,Alcove_12007,NY
64 Mosinee Point,Menands_12204,NY
44 Welch Court,Albany_12211,NY
92595 Magdeline Alley,Latham_12110,NY
0 Norway Maple Lane,Albany_12208,NY
40915 Knutson Circle,Albany_12201,NY
52092 Del Mar Road,Slingerlands_12159,NY
6361 Fulton Court,Coeymans Hollow_12046,NY
15978 Farwell Pass,Albany_12205,NY
2537 Canary Street,Albany_12204,NY
2 Parkside Drive,Knox_12107,NY
023 Lakeland Hill,Glenmont_12077,NY
6 Twin Pines Drive,Albany_12224,NY
254 Tennessee Park,Medusa_12120,NY
02 Erie Center,Guilderland Center_12085,NY
08669 Bay Point,Troy_12183,NY
853 Iowa Crossing,Loudonville_12211,NY
32 Schlimgen Way,Knox_12107,NY
3 Tennyson Street,Berne_12023,NY
2 Emmet Drive,Delmar_12054,NY
3858 Bunker Hill Point,Newtonville_12128,NY
891 John Wall Lane,Latham_12110,NY
94 Park Meadow Plaza,Knox_12107,NY
73287 Dovetail Pass,Medusa_12120,NY
060 Miller Hill,Feura Bush_12067,NY
2 Dayton Circle,Albany_12208,NY
8803 Nevada Place,Albany_12225,NY
21 Melvin Drive,Guilderland Center_12085,NY
87 Corry Crossing,Menands_12204,NY
246 Myrtle Road,Albany_12209,NY
3 Walton Terrace,Albany_12201,NY
617 Mitchell Parkway,Slingerlands_12159,NY
333 Emmet Court,Knox_12107,NY
49 Lawn Place,Rensselaerville_12147,NY
8 Park Meadow Crossing,Albany_12224,NY
3 Vermont Parkway,Coeymans_12045,NY
523 Grover Alley,Altamont_12009,NY
67549 Pepper Wood Trail,Clarksville_12041,NY
093 Vermont Parkway,Albany_12260,NY
6880 Shasta Drive,Albany_12212,NY
79 Reindahl Parkway,Cohoes_12047,NY
4 Sheridan Hill,Albany_12209,NY
21896 Lien Court,Albany_12224,NY
1 Riverside Junction,Loudonville_12211,NY
5 Cherokee Point,Newtonville_12128,NY
28 Logan Center,Watervliet_12189,NY
4 Sugar Trail,Albany_12225,NY
844 Moulton Terrace,Albany_12204,NY
13 Claremont Terrace,Guilderland_12084,NY
506 Eagle Crest Point,Latham_12110,NY
705 Kings Court,Preston Hollow_12469,NY
79 Reindahl Place,Altamont_12009,NY
7 Truax Pass,Albany_12220,NY
793 Annamark Avenue,Albany_12209,NY
7 Ridgeway Alley,Newtonville_12128,NY
01433 Meadow Valley Hill,Guilderland_12084,NY
21420 Bunker Hill Terrace,Albany_12212,NY
4974 Dakota Crossing,Slingerlands_12159,NY
2 Hallows Lane,Slingerlands_12159,NY
00 Rockefeller Road,Mckownville_12203,NY
1097 Shoshone Drive,Delmar_12054,NY
55 Sachtjen Place,Roessleville_12205,NY
32209 Waubesa Circle,Albany_12226,NY
78280 Paget Road,Albany_12208,NY
7 Dahle Alley,Albany_12205,NY
2132 Messerschmidt Court,Albany_12205,NY
6607 Anhalt Circle,Green Island_12183,NY
57 Fieldstone Alley,Cohoes_12047,NY
4 Towne Circle,Troy_12183,NY
6 Doe Crossing Plaza,Albany_12224,NY
243 Towne Street,Albany_12260,NY
69190 Sunbrook Road,Knox_12107,NY
4735 Vermont Center,Clarksville_12041,NY
2 Cardinal Lane,Selkirk_12158,NY
04909 West Way,Albany_12225,NY
63858 Mccormick Point,Albany_12210,NY
3 Mariners Cove Road,Delmar_12054,NY
5664 Fallview Center,Albany_12220,NY
32923 Saint Paul Parkway,Newtonville_12128,NY
615 Fulton Avenue,Albany_12201,NY
99207 Blue Bill Park Crossing,Latham_12128,NY
840 Blue Bill Park Crossing,Colonie_12205,NY
679 Basil Way,Albany_12211,NY
45650 Corscot Point,Newtonville_12128,NY
57 Forest Court,Knox_12107,NY
32 Victoria Place,South Bethlehem_12161,NY
404 Graceland Avenue,Albany_12205,NY
69317 Jenna Lane,Albany_12224,NY
51 Vidon Park,Siena_12211,NY
08 Waywood Hill,Albany_12204,NY
567 Memorial Street,Coeymans_12045,NY
192 Briar Crest Circle,Ravena_12143,NY
8 Macpherson Road,Watervliet_12189,NY
18 Sachtjen Terrace,Cohoes_12047,NY
1 Scofield Terrace,Albany_12203,NY
38657 Melody Court,Altamont_12009,NY
74230 Sunfield Hill,Albany_12227,NY
5165 Texas Alley,Green Island_12183,NY
21345 4th Alley,Delmar_12054,NY
2914 Grim Avenue,Albany_12201,NY
97 Jana Point,Rensselaerville_12147,NY
574 Longview Terrace,Slingerlands_12159,NY
9 Grayhawk Center,Siena_12211,NY
455 Sutherland Court,Ravena_12143,NY
62470 Pepper Wood Circle,Albany_12207,NY
34408 Quincy Street,Coeymans_12045,NY
254 Kennedy Place,Albany_12260,NY
78 Valley Edge Street,Coeymans Hollow_12046,NY
7 Northridge Plaza,Albany_12204,NY
2 Hallows Point,Latham_12110,NY
3184 Fallview Court,Dormansville_12055,NY
5 Di Loreto Way,Berne_12023,NY
57301 Fairview Road,East Berne_12059,NY
2232 Clove Circle,Albany_12206,NY
8246 Sauthoff Terrace,Siena_12211,NY
04824 Ohio Junction,Coeymans Hollow_12046,NY
75120 Crowley Circle,Menands_12204,NY
084 Forest Run Alley,Albany_12260,NY
21115 Drewry Road,Albany_12226,NY
65881 Pine View Plaza,Albany_12203,NY
872 Sundown Plaza,Delmar_12054,NY
339 Kim Circle,South Bethlehem_12161,NY
97 Steensland Parkway,Cohoes_12047,NY
131 Riverside Point,Knox_12107,NY
226 Acker Junction,Rensselaerville_12147,NY
6429 Warrior Hill,Glenmont_12077,NY
574 Crest Line Crossing,Menands_12204,NY
20697 Eagle Crest Road,Feura Bush_12067,NY
161 Bartillon Pass,Albany_12202,NY
76 Longview Parkway,Siena_12211,NY
8 Green Ridge Trail,Albany_12208,NY
1 Morrow Center,Albany_12203,NY
83781 Hooker Crossing,Newtonville_12110,NY
66 Talisman Drive,Mckownville_12203,NY
74 Crescent Oaks Place,Albany_12205,NY
